League_ID;Name;Rosters;QB;RB;WR;TE;Flex;SFlex;BN;Total_Players;Start_Players;Taxi_Slots;Rec_Bonus;Rec_RB;Rec_WR;Rec_TE;Pass_TD;Pass_Int;Old_League_ID
784751786627072000;2ML;12;1;2;2;1;1;1;18;26;8;4;4.0;1.0;1.0;0.0;0.0;-1.0;650296227136655360
785541756203712512;"FLOB - Fantasy League of Ballers ";12;1;2;3;1;2;1;10;20;10;3;6.0;1.0;1.0;0.0;0.0;-3.0;650321056472608768
784908015647240192;"FLING (£25 a year entry)";14;1;2;3;1;2;1;10;20;10;3;6.0;1.0;0.0;0.0;0.0;-3.0;650321919500992512
784442896471486464;"Lockdown Dynasty";12;1;2;3;1;2;1;20;30;10;4;6.0;0.5;0.0;0.0;0.0;-1.0;649938144606670848
784365055172055040;"Dorks Dynasty";12;1;2;3;1;2;1;16;26;10;4;4.0;1.0;0.5;0.0;0.0;-2.0;664898410167476224
784364223986790400;"£25 Dynasty";12;1;2;3;1;2;1;14;24;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;653218739680030720
785317085113880576;"12 Starter dynasty league";12;1;2;3;2;3;1;13;25;12;4;5.0;1.0;0.5;0.0;0.0;-1.0;706917360958767104
784726375058776064;"JIDT 5 - knockin on Evans door ";12;1;2;2;1;3;1;15;25;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;659781164394954752
784432075674615808;"Dynasty League of Record- DEVY";12;1;2;2;1;4;1;29;40;11;5;6.0;1.0;0.8;0.0;0.0;-2.0;650854766208999424
784423125537394688;"Got Anymore Dynasty Leagues (Auction)";12;1;2;3;1;2;1;20;30;10;5;4.0;1.0;0.5;0.0;0.0;-2.0;699280463096774656
785203334943543296;"Ring of Fire: Poas";12;1;2;3;1;3;1;11;22;11;5;6.0;0.5;0.6;0.0;0.0;-4.0;690676623208431616
785048487204159488;"The Lollipop Guild";12;1;2;3;1;2;1;15;25;10;5;6.0;1.0;0.0;0.0;0.0;-2.0;0
784989582222577664;"Bubble Bowl";12;1;2;3;1;3;1;10;21;11;3;4.0;0.5;0.5;0.0;0.0;-2.0;642601281835331584
784479508878204928;"Empire Strikes Back - The Remix";12;1;2;2;1;3;1;15;25;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;0
784360638158852096;"Celebrity Body Parts You'd Put In Your Mouth";12;1;2;2;1;3;1;15;25;10;5;6.0;0.5;1.0;0.0;0.5;-2.0;700969811190018048
784677874274787328;"Dynasty BB2 (DraftB&FTrades20)";12;1;2;3;1;4;1;24;36;12;0;4.0;1.0;0.5;0.0;0.0;-1.0;706209288581914624
784676015686414336;"Addicts Anonymous";12;1;2;3;1;4;1;15;27;12;5;4.0;0.5;0.5;0.0;0.0;-1.0;650950626582286336
784615298761408512;"La Familia";12;1;2;3;1;3;1;17;28;11;5;6.0;1.0;1.0;0.0;0.0;-2.0;0
784614516976660480;"Welcome to the Blunderdome";12;1;2;3;1;2;1;18;28;10;3;4.0;1.0;0.0;0.0;0.0;-1.0;650028412039180288
784488916580487168;"Not a Frostfire League";12;1;2;3;1;3;1;18;29;11;4;6.0;1.0;0.5;0.0;0.0;-1.0;650192639735468032
784447556699672576;"The Greatest Show on Paper";12;1;2;2;1;3;1;14;24;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;664639465817448448
784437360472522752;"The Outlandish Club";12;1;2;3;1;4;1;15;27;12;5;4.0;1.0;0.5;0.0;0.0;-1.0;657115776620249088
784428365355622400;"Balls Deep";12;1;2;3;1;4;1;15;27;12;5;4.0;1.0;0.5;0.0;0.0;-1.0;642965157814927360
784163108720656384;"The Empire - Dynasty SF Devy";12;1;1;1;1;4;1;15;24;9;4;6.0;1.0;0.5;0.0;0.0;-2.0;650021617845518336
785266804363780096;"Beautiful Disaster";12;1;2;3;1;3;1;15;26;11;5;4.0;0.5;0.0;0.0;0.0;-1.0;651257457884102656
784618211948761088;"The United League of Footclan and Minions";12;1;2;3;1;2;1;15;25;10;3;4.0;1.0;0.0;0.0;0.0;-2.0;650001782591807488
784527185523417088;"Smash All-Star";12;1;2;3;1;5;1;15;28;13;5;4.0;1.0;0.5;0.0;0.0;-1.0;650851983502172160
785633535741747200;"Patron League 2 ";14;1;2;3;1;2;1;20;30;10;0;6.0;0.5;1.0;0.0;0.5;-3.0;671158301446189056
785546528558297088;"Campus 2 Canton I";12;1;2;3;1;3;1;39;50;11;10;6.0;1.0;0.5;0.0;0.0;-2.0;673677058823503872
784482844578795520;"Wolverines Dynasty League";12;1;2;2;1;4;1;12;23;11;6;6.0;0.5;0.0;0.0;0.0;-2.0;649915196571226112
784443946356031488;"C2C - Squad League #2 ";14;1;2;2;1;4;1;20;31;11;10;6.0;1.0;1.0;0.0;0.0;-4.0;677594145350553600
785177437993582592;"Ring of Fire: Misti";12;1;2;3;1;3;1;11;22;11;5;6.0;0.5;0.6;0.0;0.0;-4.0;690665228085563392
784579040311881728;"SFB11 Shadynasty";12;1;2;3;1;3;1;12;23;11;4;6.0;0.5;0.9;0.0;0.0;-4.0;714943329992798208
782411483194757120;"John Madden Memorial League";12;1;2;2;1;3;1;14;24;10;3;6.0;1.0;1.0;0.0;0.0;-2.0;0
782090598860587008;"C2C WHAT THE FUCK WHY NOT";12;1;2;3;1;3;1;24;35;11;10;6.0;1.0;0.7;-0.3;0.0;-1.0;0
785212348771250176;"Forgettable Fantasy";12;1;2;2;1;3;1;16;26;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;0
785006393320214528;"100 Yurrs ";12;1;2;2;1;3;1;16;26;10;4;6.0;1.0;0.8;0.0;0.0;-2.0;651359441807073280
784475185758806016;"Diners, Drive-ins, & DEVVIES";12;1;2;2;1;3;1;20;30;10;5;6.0;1.0;1.0;0.0;0.0;-2.0;650528440193245184
784492791773425664;"League of Rivals: Devy Edition";12;1;2;2;1;3;1;20;30;10;5;6.0;1.0;1.0;0.0;0.0;-2.0;652588554265894912
784781611546861568;"Joe Exotics Devy League ";12;1;1;1;1;5;1;20;30;10;0;6.0;1.0;1.0;0.0;0.0;-2.0;650056911131070464
785186772232568832;"DEVY 🏈";12;1;1;1;1;5;1;20;30;10;0;4.0;1.0;1.0;0.0;0.0;-2.0;650056684416368640
784847182435045376;"Dirty Dozen Devy";12;1;2;2;1;3;1;18;28;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;676197366138732544
784470772314914816;"Devy Demigods";12;0;1;1;2;4;2;24;34;10;5;6.0;1.0;2.0;0.5;1.0;-2.0;665325036038623232
784566290730893312;"Devy Cataclysm";12;1;2;3;1;2;1;20;30;10;4;5.0;0.5;1.0;0.0;0.5;-2.0;680522598026637312
784524052848046080;"Devy Decadence";12;1;2;3;1;2;1;20;30;10;4;5.0;0.5;1.0;0.0;0.5;-2.0;704491665322217472
785285874274381824;"Rolling in the Deep Devy ";12;1;2;3;1;2;1;20;30;10;4;5.0;0.5;1.0;0.0;0.5;-2.0;652594919772332032
784475076643901440;"DA Devys Anonymous ";12;1;2;2;1;3;1;16;26;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;651309613047734272
784948217300299776;"Campus to Canton 1515";12;1;2;3;1;2;1;15;25;10;10;6.0;1.0;0.5;0.0;0.0;-3.0;652681296572657664
784475116108152832;"Dashboard C2C ";12;1;2;3;1;3;1;19;30;11;10;6.0;1.0;1.0;0.0;0.0;-1.0;685610959556902912
784544954834911232;NC2CL;12;1;2;2;1;3;1;25;35;10;3;4.0;1.0;0.0;0.0;0.0;-2.0;689921870459412480
784942630856404992;"PJ's Campus to Canton";12;1;1;1;1;5;1;15;25;10;10;4.0;0.5;1.0;0.0;0.5;-2.0;650155531822002176
784924600889929728;"The Three (FF)Amigos SF 1.0";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;644304712094531584
785295230554542080;"Dynasty Civil War";12;1;2;3;1;2;1;16;26;10;4;5.0;1.0;0.5;0.0;0.0;-2.0;689999367377063936
784559744441511936;"Here We Go AGAIN";12;1;2;2;1;3;1;20;30;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;650324318898712576
784556677277077504;"The Quiet Riot";12;1;2;3;1;2;1;17;27;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;650324233565605888
784537027042471936;"The Dirty Dozen";12;1;2;2;1;3;1;18;28;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;650324361835814912
784500581225119744;"Cheap AF Dynasty";12;1;2;2;1;3;1;15;25;10;5;5.0;1.0;0.5;0.0;0.0;-1.0;711642202572410880
784947329127034880;"Dynasty of Champions";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;1.0;0.0;0.0;-3.0;652680124147245056
784474397795868672;"Dynasty Trade Addicts";12;1;2;3;1;4;1;18;30;12;4;6.0;0.0;2.0;0.5;1.0;-2.0;649727187049590784
784474341931933696;"The Super(Flex)Hero Dynasty League";12;1;1;2;1;3;1;15;24;9;3;6.0;0.0;1.5;0.5;1.0;-2.0;649726819167199232
784354663423164416;"Idiot Box";12;1;2;2;1;3;1;22;32;10;0;6.0;1.0;0.5;0.0;0.0;-3.0;649132876100763648
784477081919750144;"A - Oh, behave... - $10 C";14;1;2;2;1;3;1;16;26;10;4;6.0;1.0;0.8;0.0;0.0;-2.0;650579036577296384
784416477313921024;"Yung Goats ";12;1;2;2;1;2;1;15;24;9;3;4.0;1.0;0.0;0.0;0.0;-2.0;650790799356817408
785207449362808832;"Release the Bugs ";12;1;2;3;1;3;1;24;35;11;0;6.0;1.0;0.5;0.0;0.0;-2.0;732767648697434112
785010516862054400;"Make a Wish Men";12;1;2;3;1;3;1;15;26;11;4;6.0;1.0;0.8;0.0;0.0;-2.0;733919575204335616
784574767268306944;"Lingerie League";12;1;2;2;1;3;1;20;30;10;0;6.0;1.0;0.5;0.0;0.0;-1.0;722167053733138432
784573484499111936;"Field of Dreamers";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;1.0;0.0;0.0;-2.0;735721578834305024
781250702738624512;"Cheaper than Beer | NFL";12;1;2;3;2;3;1;35;47;12;3;6.0;0.5;1.0;0.0;0.5;-3.0;0
785592140087578624;"ProphetHus Dynasty Experience ";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;696348638586142720
785361196957155328;"SleeperWire ProphetHus YR4";12;1;2;2;1;3;1;18;28;10;5;6.0;1.0;0.0;0.0;0.0;-1.0;655911815410180096
785336819721089024;"Josh Allen Signed Ball SF TE Premium";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;697974609902907392
785336375665926144;"Y2 Courtland Sutton Signed Ball SF TE Prem Y2";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;674302718327730176
785333580397137920;"ProphetHus Dynasty TE Premium SF";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;714202321499803648
785333420082450432;"Davante Adams Signed Jersey SF TE Prem";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;671939067633528832
785213559440310272;"Waller Helmet";12;1;2;3;2;4;1;15;28;13;5;6.0;1.0;1.0;0.0;0.0;-1.0;651584659494510592
784907564474372096;"PSM SF TE Prem 2022";12;1;2;3;1;4;1;15;27;12;3;6.0;1.0;1.0;0.0;0.0;-1.0;0
784891197461213184;"PSM 22 SF TE Prem";12;1;2;3;1;4;1;15;27;12;0;6.0;1.0;1.0;0.0;0.0;-1.0;0
784861104328294400;"Deandre Swift Jersey League SF TE Prem";12;1;2;3;1;4;1;20;32;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;671949485970100224
784832569798737920;"Dynasty & Schill w Hus TE PREM SF ";12;1;2;3;1;3;1;15;26;11;5;6.0;1.0;1.0;0.0;0.0;-1.0;661817422541578240
784423832449601536;"Appreciation League";12;1;2;3;1;4;1;16;28;12;5;6.0;1.0;1.0;0.0;0.0;-1.0;688886391500775424
784416429175885824;"CLYDE EDWARDS HELAIRE";12;1;2;2;1;4;1;24;35;11;5;6.0;1.0;1.0;0.0;0.0;-1.0;645465587794989056
781925394575151104;"Prestige Sports Memorabilia SF TE Prem ";12;1;2;3;1;4;1;15;27;12;0;6.0;1.0;1.0;0.0;0.0;-1.0;0
782708771364397056;"Tyreek Hill Signed Jersey SF TE Prem";12;1;2;3;1;3;1;17;28;11;5;6.0;1.0;1.0;0.0;0.0;-1.0;671964929179328512
779811885615869952;"PSM Dynasty SF TE Prem";12;1;2;3;1;4;1;15;27;12;3;6.0;1.0;1.0;0.0;0.0;-1.0;0
779421624062623744;"PSM Dynasty SF TE Prem";12;1;2;3;1;4;1;15;27;12;0;6.0;1.0;1.0;0.0;0.0;-1.0;0
779229707030917120;"PSM Dynasty Memorabilia SF TE Prem";12;1;2;3;1;4;1;15;27;12;0;6.0;1.0;1.0;0.0;0.0;-1.0;0
779066936188362752;"PSM Dynasty SF TE Prem";12;1;2;3;1;4;1;15;27;12;0;6.0;1.0;1.0;0.0;0.0;-1.0;0
776591166320852992;"PSM Dynasty Leagues SF TE Prem";12;1;2;3;1;4;1;15;27;12;3;6.0;1.0;1.0;0.0;0.0;-1.0;0
784892021906280448;"Autographed memorabilia ";12;1;2;3;1;3;1;12;23;11;5;4.0;1.0;0.5;0.0;0.0;-1.0;708151643430027264
784535817191358464;"Trade the Public";12;1;2;2;1;2;1;21;30;9;5;4.0;0.5;0.5;0.0;0.0;-1.0;650074142703472640
784950604756836352;"Addicted AF";12;1;2;2;1;2;1;12;21;9;2;6.0;1.0;1.0;0.0;0.0;-1.0;651576022621552640
784544414432350208;Fantasyhub;12;1;2;2;2;3;1;12;23;11;5;6.0;1.0;0.5;0.0;0.0;-1.0;649916766859907072
784532398829383680;"FF Anonymous";12;1;2;3;1;3;1;16;27;11;3;6.0;1.0;0.5;0.0;0.0;-1.0;725099951478091776
784507115577475072;"Final Countdown ";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;736250760265842688
784483694776811520;"S.H.I.T. ";12;1;2;3;1;5;1;22;35;13;0;6.0;1.0;0.5;0.0;0.0;-2.0;729413861819682816
784528843120726016;"My Favorite Dynasty League";14;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.5;0.0;0.0;-2.0;687842021481738240
784465630589030400;"Swan Song $10 SF/TEPR";12;1;2;3;1;3;1;13;24;11;4;6.0;1.0;0.8;0.0;0.0;-1.0;741317975172337664
784465171618902016;"Catch Me In The Paint SF/TEPR $25";12;1;2;3;1;3;1;13;24;11;4;6.0;1.0;0.8;0.0;0.0;-1.0;721013506744332288
784429654755913728;"Masters of Flex";12;1;1;1;1;9;1;18;32;14;3;6.0;1.0;0.8;0.0;0.0;-2.0;712348337310875648
778041192968527872;"new SF league";12;0;0;0;0;8;2;24;34;10;0;6.0;1.0;0.5;0.0;0.0;-4.0;0
784591365060366336;"ExpertsOnlyLeague😤";12;1;2;3;1;4;1;16;28;12;2;6.0;1.0;0.5;0.0;0.0;-1.0;731208674101551104
785416094348390400;"This league is 3wr";12;1;2;3;1;2;1;15;25;10;3;4.0;1.0;1.0;0.0;0.0;-2.0;679193744930594816
785415942292291584;"Fuck here we go again";12;1;2;3;1;3;1;15;26;11;4;4.0;1.0;1.0;0.0;0.0;-2.0;703083179656945664
784508195161886720;"Traders Anonymous Yr 4";14;1;2;3;1;2;1;23;33;10;0;4.0;0.7;0.0;0.0;0.0;-2.0;650075308929667072
784538073533894656;"The big cheese dynasty bruh";14;1;2;3;1;2;1;15;25;10;0;6.0;1.0;2.0;1.0;1.0;-1.0;741160656228737024
784470008419000320;"Invasion of the Champions ";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;1.0;0.2;0.3;-3.0;650226782326317056
784417908641169408;"The League ";12;1;2;3;1;3;1;13;24;11;0;6.0;1.0;1.0;0.0;0.0;-1.0;676884864338857984
784961706802749440;"Ain’t No Season Like Draft Season";12;1;2;3;2;2;1;15;26;11;3;6.0;1.0;0.8;0.0;0.0;-2.0;681351188540624896
784477657051029504;"4th & Jawn Dynasty League";12;1;3;3;0;2;1;15;25;10;2;6.0;1.0;0.0;0.0;0.0;-1.0;666162502433849344
784463426956189696;"NEW LEAGUE NAME";12;1;2;3;1;4;1;18;30;12;5;6.0;1.0;0.8;0.0;0.0;-1.0;650001277622775808
785587612298641408;"The Classiest Dynasty League";14;1;2;2;1;2;1;19;28;9;0;4.0;1.0;0.0;0.0;0.0;-1.0;652262467052863488
784944261031395328;"Dynasty w/ Twitter Peeps";12;1;2;3;1;4;1;15;27;12;4;6.0;1.0;1.0;0.0;0.0;-2.0;685927704456929280
784879794419527680;"The Office Dynasty League";12;1;2;2;1;3;1;21;31;10;0;6.0;1.0;0.5;0.0;0.0;-2.0;649749604501401600
784469741963186176;"The Dirty Dozen ";12;1;2;3;1;1;1;11;20;9;3;4.0;1.0;0.0;0.0;0.0;-1.0;707363476753948672
784440023238979584;"Chicks vs Dicks 2";12;1;2;2;1;3;1;15;25;10;0;4.0;1.0;0.5;0.0;0.0;-1.0;650164599563329536
784436688607883264;"TDDR Dynasty League";12;1;2;2;1;3;1;23;33;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;651643413292367872
784073502645960704;chaos!;12;1;2;2;2;2;2;13;24;11;4;5.0;0.5;0.5;0.0;0.0;-1.0;677599330458206208
784532694179647488;"Rookie Super flex 1";12;1;1;1;1;6;1;10;21;11;10;6.0;1.0;2.0;1.0;1.0;-4.0;651161146992193536
785311564424204288;"FFIF Dynasty League ";12;1;2;3;1;3;1;14;25;11;5;4.0;1.0;0.5;0.0;0.0;-2.0;723737887400620032
785687077055778816;"BeachBum Dynasty";12;1;2;2;1;3;1;16;26;10;3;6.0;1.0;1.0;0.0;0.0;-1.0;650433302066487296
784548591837564928;"Ageists vs Non-Discriminators";12;1;2;2;1;3;1;20;30;10;0;4.0;1.0;0.3;0.0;0.0;-2.0;712485565366333440
784470161624272896;"Beginner's Luck Devy League";12;1;2;3;1;2;1;20;30;10;0;6.0;1.0;0.5;0.0;0.0;-1.0;695686665502519296
784442625800466432;"The Son Of A Gun Invitational";12;1;2;3;1;5;1;17;30;13;0;6.0;1.0;0.5;0.2;0.0;-1.0;649929687937671168
785545481395777536;"Loud Mouths and Trade Fanatics (2020-2022)";12;1;2;2;1;3;1;20;30;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;650029261834518528
785527953428709376;"PPR.5TEprem (2020-2022)";12;1;2;3;1;2;1;15;25;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;650026931210784768
785422162130509824;"$$ Fantasy Titans $$";12;0;2;2;1;3;2;12;22;10;4;5.0;3.0;1.0;0.0;0.0;-1.0;650551991419879424
785411543046189056;"$50 SF TE Premium Dynasty AuctionAllocated";12;1;2;3;1;3;1;14;25;11;4;5.0;1.0;0.8;0.0;0.0;-2.0;717790224670867456
785631757495140352;"Halloween League";12;1;2;2;1;2;1;12;21;9;4;5.0;1.0;0.5;0.3;0.3;-1.0;760346221259976704
778305939618070528;"Spider-Man No Way Home Dynasty ";12;1;2;3;1;3;1;15;26;11;4;4.0;1.0;0.5;0.0;0.0;-1.0;0
784641188237058048;"Battleground Dynasty 12tm";12;1;2;3;1;3;1;10;21;11;3;4.0;1.0;0.0;0.0;0.0;-1.0;650987292688728064
784525251638894592;"Rumboyz Dynasty";12;1;2;3;1;2;1;20;30;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;696495914491129856
784463588382326784;"So you think you can football? ";12;1;2;2;1;2;1;18;27;9;4;5.0;1.0;0.5;0.0;0.0;-1.0;669267056599834624
784461729047400448;"The NFL Coach League Part 2";12;1;2;3;1;1;1;14;23;9;4;6.0;1.0;0.5;0.0;0.0;-1.0;692502110545203200
784432779264942080;"Contract Dynasty League ";12;1;2;2;1;2;1;15;24;9;4;6.0;1.0;1.0;0.3;0.0;-4.0;660507446342660096
784389022406549504;"I have issues Contract League ";12;1;2;3;1;1;1;15;24;9;4;4.0;1.0;0.5;0.0;0.0;-1.0;714950985071542272
784457610429575168;"Dynasty Degenerates";12;1;2;3;1;2;1;17;27;10;5;6.0;1.0;0.5;0.0;0.0;-1.0;764203385141485568
773442354693787648;"Auction House ";12;1;2;3;1;2;1;12;22;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;0
784566554716188672;"Dynasty Dingbats";12;1;2;3;1;3;1;19;30;11;0;4.0;0.5;0.3;0.0;0.0;-2.0;682038380917252096
785639432194863104;"Grand Deluxe Primo League";12;1;2;3;1;2;1;15;25;10;5;4.0;0.5;0.5;0.0;0.0;-2.0;649989880377606144
785360865145815040;"We Like Football";12;1;2;3;1;2;1;14;24;10;5;4.0;0.5;0.0;0.0;0.0;-2.0;649989501501923328
785331836581732352;"It Was The Best League In The World";12;1;2;3;1;2;1;13;23;10;5;4.0;0.5;0.5;0.0;0.0;-1.0;649989342722338816
785329241930764288;"Hard Knock Dynasty ";12;1;2;3;1;2;1;13;23;10;5;4.0;0.5;0.5;0.0;0.0;-2.0;649989601997467648
785169195703840768;"Saint John Dynasty";12;1;2;3;1;2;1;12;22;10;5;4.0;0.5;0.5;0.0;0.0;-1.0;644312279919181824
784593783848337408;"Gentleman's Dynasty League";12;1;2;2;1;1;1;15;23;8;0;4.0;1.0;0.0;0.0;0.0;-2.0;650033808334241792
784917022264922112;"Degenerates United";12;1;2;3;1;2;1;14;24;10;4;6.0;1.0;1.0;0.0;0.0;-2.0;701506938575347712
784691919790993408;"2 Geniuses and 10 Idiots";12;1;2;2;1;3;1;12;22;10;4;4.0;1.0;0.5;-0.5;0.0;-1.0;751871132986114048
784488038934908928;"League of Lords";12;1;1;1;1;4;1;15;24;9;3;4.0;1.0;0.0;0.0;0.0;-2.0;0
784367771877306368;ForMySleeperFriends;12;1;2;2;1;3;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;711745001628958720
782780234540978176;"My Last League !";12;1;2;3;2;2;1;17;28;11;5;6.0;1.0;1.5;0.5;0.0;-1.0;674050414026522624
784586834154991616;"Champion of Champions League";14;1;3;3;1;2;1;15;26;11;4;6.0;1.0;0.8;0.3;0.0;-1.0;684830636975923200
785318684251009024;"Dynasty Drama";12;1;2;2;2;5;1;16;29;13;5;6.0;1.0;0.5;0.0;0.0;-1.0;658215830441492480
784691778858188800;"Bahama Brees super flex 3flex tons of fun. ";12;1;2;3;1;3;1;14;25;11;5;6.0;0.5;0.5;0.3;0.3;-2.0;650066748300668928
784690403545858048;"Booty’s Big Donk Dynasty League";12;1;2;2;2;4;1;12;24;12;5;6.0;1.0;0.0;0.0;0.0;-1.0;653177500129632256
784687948691087360;BHDL;12;1;2;2;1;2;1;17;26;9;5;6.0;1.0;0.0;0.0;0.0;-1.0;650881703581167616
785318948534132736;"HyperActive 1";12;1;2;2;1;3;1;17;27;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;651189298070126592
784632540744048640;"Hot Dogz, Part Deux";12;1;1;1;1;5;1;15;25;10;5;6.0;0.0;0.5;0.0;0.0;-1.0;665403164907876352
784542170223853568;"Wild West";12;1;2;2;1;3;1;12;22;10;0;6.0;1.0;0.5;0.0;0.0;-1.0;699091510364307456
784530499396825088;"SF Dynasty Degenerates 2.0";12;1;2;2;1;3;1;14;24;10;5;6.0;1.0;1.0;0.0;0.0;-1.0;739178315667152896
784438430418464768;"Corona Dynasty Champion (CDC)";12;1;2;3;1;1;1;15;24;9;4;6.0;0.5;0.0;0.0;0.0;-2.0;649913793379385344
784461270551293952;"Bust n Knee caps & Loads too early ";12;1;2;2;1;1;1;17;25;8;5;6.0;1.0;1.0;0.0;0.0;-2.0;650921697406468096
784459054448836608;"FFL Dynasty";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;0.0;0.0;0.0;-1.0;650428871258263552
785681588821536768;"Regal Beagle Blitz Club";12;1;2;2;1;2;1;21;30;9;0;4.0;0.5;0.0;0.0;0.0;-2.0;651706848231133184
785280044972048384;"You down with IDP's? Yea you know me... ";12;1;2;3;1;2;1;20;30;10;8;6.0;1.0;0.5;0.0;0.0;-1.0;695006032925110272
784575717013893120;"Hangin with Hernandez";12;1;2;2;1;2;1;16;25;9;8;4.0;1.0;0.0;0.0;0.0;-1.0;696618747972120576
784485475300876288;All-Pros;12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;650099746937069568
784468181560471552;FPD;12;1;2;3;1;2;1;19;29;10;0;4.0;0.5;0.0;0.0;0.0;-2.0;650146631353720832
784445097185009664;"Real Housewives of Sleeper";12;1;2;2;1;3;1;16;26;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;650003884445655040
785202365803466752;"Ring of Fire: Soufriere";12;1;2;3;1;3;1;11;22;11;5;6.0;0.5;0.6;0.0;0.0;-4.0;690675384873750528
784466398456999936;"Late to the Party";12;1;2;2;1;3;1;15;25;10;4;4.0;1.0;0.5;0.0;0.0;-2.0;768533483504181248
784460578096848896;"Just Another League";12;1;2;2;1;3;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-4.0;733008360181444608
784361585476042752;"G.O.A.T. Dynasty I";12;1;2;3;1;2;1;18;28;10;4;4.0;0.5;0.0;0.0;0.0;-2.0;732399242131378176
784713137315323904;"Loose, Cheap, and Casual";12;1;2;2;1;3;1;14;24;10;6;6.0;1.0;0.0;0.0;0.0;-2.0;650100559029817344
784455574166351872;"Dynasty on a RAMPAGE ";12;1;2;3;1;3;1;15;26;11;3;4.0;1.0;0.0;0.0;0.0;-1.0;650024360496689152
785655330452639744;"Pikes Peak 🗻";12;1;2;3;1;2;1;20;30;10;0;6.0;1.0;0.5;0.0;0.0;-2.0;650433024365813760
784884796806578176;"#AutismAwareness2 by 3rd & Goal";12;1;2;3;1;3;1;15;26;11;3;6.0;1.0;0.5;0.0;0.0;-2.0;658060366122643456
784879620460847104;"The Fkn Catalina Wine Mixer";12;1;2;3;1;2;1;12;22;10;3;6.0;1.0;1.0;0.0;0.0;-1.0;734632255292555264
784840137891774464;"Blood Sweat & Trades ";12;1;2;3;1;2;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;650022068502503424
784788003519320064;"Bonus PPR";14;1;2;3;2;3;1;18;30;12;5;6.0;1.0;0.8;0.0;0.0;-3.0;665393103485624320
784550024825683968;"Bonanza auction ";12;1;2;2;2;3;1;11;22;11;6;6.0;1.0;0.5;0.0;0.0;-1.0;710163501062115328
784529342989512704;"12 Angry Men";12;1;2;3;2;2;1;12;23;11;10;6.0;1.0;1.0;0.0;0.0;-1.0;650021930937712640
784475103969800192;"No Pain, No Gain";12;0;2;3;2;5;2;39;53;14;0;6.0;1.0;1.5;0.0;0.0;-2.0;663644127728066560
784464091292016640;"Fanatics SF";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;708067858889900032
784422961426837504;"Experiment 626";12;1;2;2;1;2;1;18;27;9;0;6.0;1.0;1.0;0.0;0.0;-2.0;686984360976547840
784867590194528256;"The MCU SZN 2";12;1;2;3;0;2;1;15;24;9;5;6.0;1.0;0.5;0.0;0.0;-2.0;650184188233863168
784866852886163456;"Possé Of Dynasty Degenerates";12;1;2;3;1;2;1;18;28;10;10;6.0;1.0;0.8;0.0;0.0;-2.0;650040401935298560
784462745146929152;"Anotha one";14;1;2;3;1;2;1;17;27;10;8;6.0;1.0;0.8;0.0;0.0;-2.0;650070283348176896
785649645547487232;"The Other Place ";12;1;2;3;1;2;1;15;25;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;684924503507152896
784439892917764096;"Empire Strikes Back";12;1;1;1;1;6;1;15;26;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;650001852187897856
