tradeid;time;leagueid;items1;items2;owner1;owner2;rounds
700213231351857152;1621306875869;699654046230872064;"2021-12.08; 2021-15.08; 2021-10.12";"2021-13.05; 2021-16.05; 2021-09.05";11;6;29
700213652984266752;1621307734204;699110076891332608;"2021-06.06; 2023-03; 2022-02";2021-06.12;436153556542681088;679466765285138432;26
700215011057922048;1621306829925;661816529830121472;2021-01.10;"2021-02.04; 2021-02.01";397797535848071168;209981596432859136;5
700215032742477824;1621306807171;699595466941239296;2021-07.01;2021-22.01;577329955105456128;683055868962512896;24
700215093010456576;1621307054426;649925887160066048;"2021-04.02; 2022-03";"2021-03.09; 2021-05.09";315744456290631680;461405717060907008;5
700215815546400768;1621307054098;655514745360711680;"2021-02.06; 2022-02; 2021-01.09";2021-01.05;383764061600395264;393471673539497984;4
700218245810044928;1621307589508;700165685019512832;"2021-02.03; 2021-03.03; 2021-07.03; 2021-09.03";"2021-01.07; 2021-12.07; 2021-08.07";444670394230632448;576453055061721088;32
700218485946531840;1621307671752;677525150253543424;"2021-22.08; 2021-07.08";"2021-15.04; 2021-16.04";417877338756218880;566571098489643008;30
700220676715413504;1621308162006;650115012639174656;2021-01.12;2023-01;403057457938591744;337826860777881600;5
700226182460841984;1621309565990;649926107046440960;"2021-03.09; 2021-02.08";2021-02.04;363120071469473792;467227143768633344;5
700226586275827712;1621334536983;650007075623088128;"2021-02.10; 2021-01.12";2021-01.11;300437618154299392;334039149122170880;4
700230828818530304;1621339011276;650008007861690368;2021-03.06;"2022-03; 2022-04";193855738253152256;385917620387606528;4
700231970449342464;1621310867195;650020835796574208;2021-01.06;"2021-01.09; 2021-02.09";553837056180043776;466665794634248192;4
700232400390647808;1621311506513;653455618652327936;"2021-02.05; 2021-02.03";2021-01.09;534971305763479552;437073633198731264;4
700233198797385728;1621311352738;699324731672817664;"2021-05.11; 2022-01";2021-04.06;460181648562974720;516029590861221888;26
700236620045029376;1621332998391;650149086762201088;2021-02.01;2023-01;401843465660473344;308091821672652800;5
700236786441490432;1621312105792;699013235877195776;2021-07.08;2021-07.11;553368468680138752;562745126405509120;29
700243400804347904;1621313812839;699110076891332608;"2023-02; 2021-07.09";2021-06.09;436153556542681088;384844084050993152;26
700250900190547968;1621349889304;653455618652327936;"2022-03; 2023-03; 2021-01.10";"2022-02; 2021-01.12";437073633198731264;382942466330017792;4
700252519376457728;1621315978862;699013235877195776;"2021-11.11; 2021-17.11; 2021-02.11";"2021-14.01; 2022-01; 2023-01; 2023-03; 2021-05.03";562745126405509120;553368468680138752;29
700254910234562560;1621318447181;699595466941239296;2021-03.11;"2021-05.12; 2021-08.12";653120950744727552;683055868962512896;24
700266105217810432;1621331094953;650008007861690368;"2021-04.06; 2021-04.07; 2021-03.11";2021-03.05;545795244911943680;90685734406995968;4
700275969314865152;1621336597195;699574903862525952;"2021-02.05; 2021-05.05; 2021-08.05";"2021-01.08; 2021-10.08";676036919792062464;425324405300662272;27
700280678461304832;1621347533715;699595466941239296;2021-04.03;"2021-05.08; 2021-08.08";691144327778349056;683055868962512896;24
700299572433473536;1621327023028;662699581980622848;"2021-02.07; 2021-02.08";2021-02.11;445807296228880384;576375538918289408;5
700306637637902336;1621328844322;652098314761777152;"2021-04.04; 2022-05";"2021-05.12; 2021-05.04; 2021-05.09";443803177448370176;468454812489347072;5
700335109122883584;1621347916731;699324731672817664;2021-04.03;"2021-06.05; 2022-01";369728687224061952;337472626068832256;26
700338332336480256;1621336387349;689233117742964736;"2021-10.05; 2021-14.05";"2021-16.06; 2021-09.06";454153309167546368;492484945306972160;30
700340423343800320;1621337735484;666043881804062720;"2021-22.11; 2021-07.11";"2021-17.05; 2021-08.12";462719020047527936;579727149603262464;28
700341247780429824;1621346321858;697892398264594432;2021-06.08;"2021-07.03; 2022-02";428030234386771968;173183313866276864;31
700348829718880256;1621341830081;697230319329316864;"2021-13.09; 2021-09.09";"2021-17.01; 2022-01";90813111543939072;335972321535754240;24
700350479376424960;1621340041918;696457410516152320;2021-01.11;"2021-02.09; 2021-03.09; 2021-04.09";574082498542120960;696371031278985216;5
700351217838153728;1621356703189;650008007861690368;"2022-03; 2022-04";"2021-03.08; 2021-04.08";385917620387606528;459442526105890816;4
700356344976347136;1621340753635;682683681583738880;2021-16.09;"2021-19.11; 2021-17.07";684844691354619904;698360526916354048;30
700357364901052416;1621341722608;669943573583572992;"2021-03.11; 2021-04.11";"2021-05.12; 2021-06.12; 2021-07.12; 2021-08.12";403976682307878912;451870231254528000;24
700362669563158528;1621342016551;689971757867704320;2021-13.08;"2021-15.10; 2022-04; 2022-05";591670409649246208;391009256234582016;36
700362951189680128;1621384024222;649973276239577088;2021-03.11;"2021-04.12; 2023-03";562778343657611264;563234061722038272;4
700365027181420544;1621345589489;696577578613448704;"2021-18.01; 2022-02; 2022-04";2021-16.12;437424275352186880;464615074711990272;30
700366054530056192;1621348584308;650875351630700544;2021-08.09;"2021-13.05; 2021-09.05";461774541891301376;592088769067274240;24
700367767081140224;1621343226773;649911074614779904;"2021-02.09; 2021-03.01";2021-02.07;443170252096794624;466602432156135424;3
700370463393710080;1621344342014;699369275776909312;"2021-13.10; 2021-09.10; 2021-08.08";"2021-11.02; 2021-12.02; 2021-07.02";89562643815612416;391014098143330304;30
700372095149875200;1621344254736;664959503711662080;2022-05;2021-05.08;599022727810043904;333107597097844736;5
700373059718164480;1621345057926;699748336974004224;"2021-10.06; 2021-05.06; 2023-03";2023-01;567793801915879424;649750712590356480;29
700374641151143936;1621345298049;697688004445175808;"2021-27.08; 2021-28.08; 2021-29.08; 2021-30.08";2022-05;547813091002425344;535912635438411776;30
700377157796458496;1621345609044;650009865904803840;2022-03;2021-04.07;608868586886365184;607648493091225600;4
700377296330117120;1621345594788;666043881804062720;"2021-25.05; 2021-07.11";2021-07.12;579870353774391296;462719020047527936;28
700377597963505664;1621345663611;650455638870188032;2021-04.05;2022-04;361955852027965440;354635406156828672;4
700378987012100096;1621346524187;699379370220953600;"2021-06.10; 2021-08.10; 2022-01";"2021-09.08; 2021-13.03; 2021-04.03";80766107430305792;559912859745775616;24
700382088477622272;1621349318611;665393103485624320;2021-03.06;2022-02;594242128851296256;464585317605699584;4
700384104734089216;1621347735836;650415851601760256;"2021-02.04; 2021-03.01; 2021-01.03";2021-01.02;443254652151001088;442767070128500736;5
700390312014602240;1621349044892;699431602626826240;"2021-14.02; 2021-08.02";2021-08.06;661441021216927744;601338692858073088;32
700393250313293824;1621349296632;652098314761777152;"2021-05.02; 2022-04";2021-04.12;563086040110227456;446589809515819008;5
700393360757682176;1621355529617;650757423337947136;"2021-03.10; 2021-03.05";2022-02;472416419208753152;459061109563846656;4
700395933342453760;1621351153976;680078846506106880;"2022-05; 2022-06";2021-10.03;437678435217698816;367873457070997504;10
700396085998346240;1621349986741;696457410516152320;"2021-02.02; 2022-01; 2022-03";2021-02.11;696371031278985216;565707258204434432;5
700396490887110656;1621351152476;680078846506106880;"2022-01; 2022-02; 2022-03";2021-10.05;675718511758225408;367873457070997504;10
700397148524613632;1621350366399;661816529830121472;"2021-02.03; 2021-03.03";"2021-05.10; 2021-05.02; 2021-02.01";209981596432859136;585912782520627200;5
700398837759541248;1621350772891;699110076891332608;"2021-14.03; 2021-08.03; 2023-02";2021-07.05;384844084050993152;470963721607311360;26
700399465873379328;1621350830686;650020835796574208;"2021-01.12; 2021-02.10";2021-01.09;466665794634248192;516711851562909696;4
700399919483154432;1621350932394;649980772077355008;2022-03;2021-03.10;440904202613420032;458028287617134592;3
700401787156385792;1621353514727;700165685019512832;"2021-01.04; 2021-02.04; 2021-04.04";"2021-01.06; 2021-02.06; 2021-04.06";465248776764780544;362275829998219264;32
700401911681085440;1621352001781;650009865904803840;2023-04;2021-04.08;608952784141766656;607441282561839104;4
700402098164019200;1621351667909;680078846506106880;2022-10;"2022-05; 2022-06";367873457070997504;437678435217698816;10
700403088757985280;1621351633357;699110076891332608;2021-06.06;2023-01;470963721607311360;436153556542681088;26
700403184870440960;1621352687303;682275656788148224;"2021-01.10; 2021-01.04";"2021-01.09; 2021-01.05";595653160551378944;682362560929927168;5
700404504784338944;1621352556185;682683681583738880;"2021-21.11; 2022-04";2021-18.02;392892933147234304;684844691354619904;30
700405360149741568;1621354306783;650807145163468800;"2022-02; 2021-02.11";2021-02.05;660695378164793344;582653672803053568;4
700407413760671744;1621352993644;654533325322551296;2021-01.01;"2021-01.02; 2021-02.08";418254641105485824;305400580421992448;4
700408568389636096;1621352951853;696457410516152320;"2022-02; 2022-04; 2021-03.05";2021-02.09;696371031278985216;574082498542120960;5
700409852257718272;1621353246633;696457410516152320;2021-03.09;"2021-05.02; 2022-04; 2022-05";565707258204434432;696371031278985216;5
700411953343954944;1621353781904;649988961162313728;"2021-07.12; 2022-05";2021-05.12;537864558869528576;439914874764521472;8
700412422275547136;1621354282125;697179675893493760;"2021-10.05; 2021-11.05; 2021-16.05";"2021-23.06; 2021-24.06; 2021-08.06; 2022-02; 2022-04";473714408300736512;697506717533011968;24
700413439654305792;1621354124980;659477518776094720;"2021-03.04; 2021-03.01; 2022-02";"2021-02.08; 2021-03.08; 2022-03";431618498427367424;420066688004804608;6
700414039209119744;1621354437941;700165685019512832;"2021-02.11; 2021-09.11";"2021-03.04; 2021-05.04; 2021-07.04";362275829998219264;436707505335169024;32
700414652089188352;1621354387924;649990589177233408;2021-03.11;"2021-04.02; 2021-05.02";464628519163392000;328043607162388480;5
700414946437074944;1621354970153;650128613068361728;"2021-03.04; 2023-04";2021-03.03;681941393425408000;551474304267902976;4
700416149392814080;1621354932300;680078846506106880;"2022-05; 2022-06";2022-10;367873457070997504;437678435217698816;10
700417782591873024;1621358823369;680551982892662784;2021-01.02;"2021-01.07; 2022-02";216328162659790848;421668500289888256;5
700417881506123776;1621355169987;655869046838890496;2022-03;2021-16.07;687008774413705216;488868951195906048;29
700419037468925952;1621368711657;661816592430080000;2021-01.11;"2021-02.01; 2021-04.01";81694471565492224;328944874839613440;5
700422600693743616;1621357389094;673302549805232128;2021-01.03;"2021-01.06; 2022-01";78546521570033664;434792434270990336;4
700422929447473152;1621356395310;650027944282005504;"2021-03.06; 2021-04.06; 2021-05.06";2022-02;445062659256086528;300498940736835584;5
700423141909946368;1621368664256;650558575315369984;"2021-23.02; 2021-24.02";2021-22.10;426808543832711168;650879392750325760;30
700423344146710528;1621356478987;649990589177233408;"2021-04.09; 2021-03.12";2022-02;328043607162388480;375037144319836160;5
700425431530188800;1621359155062;682683681583738880;2021-07.09;"2022-01; 2021-18.04";392892933147234304;464632606038683648;30
700426846348595200;1621357307534;699369275776909312;"2021-11.02; 2021-11.10; 2021-11.08";"2021-08.01; 2021-09.01";472209592542031872;391014098143330304;30
700430058946367488;1621358101942;699030415276613632;"2021-06.04; 2021-07.04; 2022-01";"2021-03.09; 2022-03";3;6;27
700430334826741760;1621359341825;698227303695618048;2021-13.05;"2021-14.11; 2021-19.11";693647830983725056;464632606038683648;26
700434161789386752;1621359037912;696577578613448704;2021-16.01;2021-16.02;380795854426099712;464615074711990272;30
700434749134544896;1621359304322;698319100581064704;"2021-17.10; 2021-16.01; 2021-18.01";2022-03;459849670462533632;695341843449225216;29
700434993767337984;1621359345826;650013074375417856;"2021-02.05; 2022-02";"2021-02.09; 2021-02.10";584802779294375936;452917434727264256;3
700435619637194752;1621359449915;650071121122639872;"2021-02.02; 2022-04; 2021-03.08";2022-01;423045332629192704;493647117647081472;4
700436976431603712;1621368099016;699431602626826240;"2021-13.09; 2021-07.09";2021-06.01;397646894148423680;97456157899505664;32
700439795465252864;1621362138779;650147832556261376;2021-04.11;"2021-10.03; 2021-05.03";206079517851123712;205730043094106112;31
700440512699654144;1621361980256;650133854341910528;"2021-02.01; 2021-04.01";"2021-01.12; 2021-05.12";432866393566736384;432648632638914560;6
700441897486868480;1621362882217;646391716575793152;2022-03;"2021-22.02; 2021-23.02; 2021-22.07";554053161815183360;571885294823559168;24
700442228778135552;1621370565483;650119420949131264;2023-03;2021-04.03;388805968164573184;524298984863383552;4
700442862835290112;1621361140661;697593832950263808;"2022-03; 2022-04";2021-15.02;564577285112840192;411238624718229504;25
700443471747579904;1621369779254;650013119455805440;"2021-01.04; 2021-02.01";"2021-01.03; 2021-02.03";407963156640452608;461927290876456960;5
700444334708838400;1621361796726;699839593935073280;"2021-20.02; 2021-05.02; 2021-09.02";"2021-21.05; 2021-04.05; 2021-08.05";699397275432062976;652333453446049792;24
700445331304804352;1621362063652;650070283348176896;2021-02.13;"2021-03.01; 2022-03";544967511928479744;411983208045879296;4
700446212196761600;1621362477456;649982529012600832;"2022-02; 2022-03";2021-02.09;445294993037324288;218585869311799296;4
700450734537261056;1621363166749;682275656788148224;"2021-02.06; 2021-02.01";2021-01.08;640673381666103296;429869908776472576;5
700453422616387584;1621379034243;686019368798216192;2021-10.04;"2021-12.04; 2022-02";459068257119236096;79812042659610624;23
700453953741094912;1621364579456;646391716575793152;2021-23.06;"2021-23.09; 2021-24.09";430026971557142528;429115513193369600;24
700454189314174976;1621368155040;699110076891332608;"2021-10.07; 2021-08.07";2021-07.01;653033681073561600;464214680013893632;26
700455083980185600;1621364110504;672520982593904640;"2021-01.11; 2021-06.11";"2021-02.04; 2022-01";608757908632571904;307379535723126784;6
700457685224583168;1621364668690;650457455586811904;2021-04.04;2022-03;459962934030757888;577235676982984704;4
700457918234947584;1621372846654;649637597198532608;2021-02.02;"2021-02.08; 2021-02.07";77251936977829888;443207048180527104;5
700458331126431744;1621365395543;691421925938929664;"2021-10.03; 2021-16.03";"2021-11.07; 2021-13.07";639852555660271616;452176644384223232;35
700458403478183936;1621366208893;650457455586811904;2022-03;2021-04.06;472434530850959360;411717154862284800;4
700459222260879360;1621365141642;672520982593904640;"2021-02.10; 2022-01";"2021-01.12; 2022-03";307379535723126784;76978782862721024;6
700460232094093312;1621368615750;649637597198532608;2021-01.12;"2021-02.01; 2022-02";388733208402874368;77251936977829888;5
700463303939403776;1621366054557;650009865904803840;2022-04;2021-04.12;608868586886365184;515069300990152704;4
700464887096225792;1621366374324;697402635828924416;"2021-11.01; 2021-12.01";"2021-10.02; 2021-16.02";338887004701876224;475092324284624896;30
700469801507708928;1621368317057;697896692225253376;2021-19.11;2021-21.10;407031803619123200;411587405678649344;29
700472415058235392;1621368452769;650522223475544064;2022-02;2021-03.01;445368409962573824;392877669638774784;5
700480878647783424;1621370293673;696504056964800512;"2021-04.07; 2022-02";"2022-03; 2021-04.08";461734409666555904;414706092602302464;28
700481360405544960;1621370642432;680551982892662784;"2021-03.05; 2022-01";2021-01.09;421668500289888256;77187161803603968;5
700481518170079232;1621370939818;699324731672817664;"2021-06.11; 2022-02";2021-05.11;460181648562974720;516029590861221888;26
700483127503581184;1621370878023;699431602626826240;2021-10.08;"2021-10.02; 2021-16.02";601338692858073088;339409670600941568;32
700483852648386560;1621371966368;650064346805788672;2021-02.08;"2021-03.03; 2021-02.11";86893983040946176;199970961544454144;3
700484442451443712;1621371457145;697620353140228096;"2021-03.10; 2021-06.10; 2022-01";"2021-02.07; 2021-07.07";404424788031836160;465715797554098176;25
700484517319761920;1621372578558;700395628961787904;"2021-02.10; 2021-05.10; 2022-03";"2021-01.02; 2021-07.02";691048868724424704;424264120657788928;29
700487115753992192;1621371738191;699631116667162624;"2021-07.10; 2021-09.10";"2021-11.07; 2021-06.07";665936920836153344;605613203451371520;26
700490118703718400;1621372874410;650023114264117248;2023-02;"2021-04.01; 2021-04.08";435574068339535872;426922767439372288;5
700491850754105344;1621373855187;699767837853577216;"2021-03.09; 2021-09.09";"2021-04.08; 2021-12.03; 2021-08.03";5;7;29
700493483663790080;1621379905988;698588307709325312;2021-02.03;2021-01.11;554510642191171584;427241438321852416;28
700494778315374592;1621377959014;699422491227033600;2022-01;2021-07.10;78237325897121792;561356645853999104;25
700495192544849920;1621373653370;696504056964800512;"2021-08.02; 2022-01";2021-05.04;461734409666555904;580823052363800576;28
700496614975934464;1621383089618;650013119455805440;"2021-01.04; 2021-03.09";"2022-02; 2021-01.06";419929560407097344;407963156640452608;5
700500551330234368;1621375368918;649929687937671168;2021-01.11;"2022-03; 2021-02.04; 2021-02.02";77251936977829888;666162745661542400;5
700503312369295360;1621375894985;652251790175215616;2021-01.11;"2021-02.04; 2022-01";441618161675005952;466663963275292672;4
700503717325123584;1621375842473;679776750309273600;2021-05.04;2022-05;340511555294642176;571796019907837952;5
700504897434492928;1621376116604;699631116667162624;2021-10.02;"2021-12.10; 2021-14.10";605613203451371520;463191083094896640;26
700505919011745792;1621376368317;699767837853577216;"2021-06.06; 2021-07.06";"2021-04.08; 2021-12.03";7;9;29
700506504364617728;1621376302697;699379370220953600;"2021-10.08; 2021-06.08";"2021-06.03; 2021-09.03";80766107430305792;632264018442162176;24
700507231724052480;1621376507778;650015569948536832;2021-04.08;2022-03;563431099609210880;390348781255692288;4
700507426989879296;1621376724915;649637597198532608;"2021-02.04; 2021-04.04";"2022-03; 2021-02.11; 2021-02.12";333642793102618624;418474490066894848;5
700509405044621312;1621377135438;691842882381914112;"2021-11.07; 2021-08.07";2021-07.03;697933690994520064;697977371701084160;57
700510785960501248;1621377388521;700395628961787904;"2021-02.10; 2021-05.10; 2021-04.02";"2021-01.01; 2021-19.01; 2022-03";606605410803191808;691048868724424704;29
700510959302705152;1621382687956;655479059416977408;"2021-01.10; 2021-02.02";"2021-01.08; 2021-02.07";209202540393267200;343205059909124096;4
700513546085154816;1621377992322;650409914300207104;"2021-01.02; 2021-03.02";"2021-01.05; 2021-02.05";312695093469388800;76766566318227456;4
700513750322573312;1621378054172;696577578613448704;"2021-18.11; 2022-03";"2022-02; 2021-19.05";437424275352186880;342362155359719424;30
700516226157330432;1621378820385;700113616136921088;"2021-02.02; 2021-05.02";"2021-01.04; 2021-14.04";77482053884854272;650952531186405376;30
700517830696738816;1621378992757;698678446842290176;"2021-01.12; 2022-03";"2021-02.06; 2021-02.07";204725711620018176;631480897987739648;5
700518560090398720;1621379440914;646391716575793152;2021-24.01;2021-24.03;421491198457303040;571885294823559168;24
700520097852227584;1621379578260;699654046230872064;2022-01;"2021-12.11; 2021-10.02";5;12;29
700522077014282240;1621380013410;699767837853577216;"2021-10.07; 2021-04.07";"2021-04.02; 2021-07.02";3;10;29
700522672848703488;1621380157021;699478025170915328;2021-01.09;"2021-10.10; 2021-05.10; 2023-01";9;11;24
700523230947000320;1621382413851;650767836121260032;2021-03.08;"2022-03; 2021-04.07";337029951574278144;410296718022672384;4
700527115564576768;1621381990823;700395628961787904;"2021-01.09; 2021-02.09; 2021-04.09";"2021-01.07; 2021-02.07; 2021-04.07";376122378264182784;461836767465566208;29
700527646240468992;1621381366275;689246174351298560;2021-21.09;2022-04;474280479252541440;424825461948825600;27
700528990133239808;1621383177620;666043881804062720;"2021-18.05; 2021-09.05; 2022-03";"2021-26.04; 2021-08.04";564192403242127360;462719020047527936;28
700529495223934976;1621382110367;698678446842290176;2021-02.11;"2022-01; 2021-02.07";631480897987739648;432978791132819456;5
700529892684554240;1621389090378;695295497564426240;2021-10.09;"2021-10.05; 2021-18.05";459500172871725056;448353590973558784;23
700530176701833216;1621382024411;699767837853577216;2021-04.09;"2021-04.05; 2021-07.05";12;7;29
700530378020048896;1621382320621;699379370220953600;"2021-14.06; 2021-06.06";"2021-11.03; 2021-07.03";80766107430305792;466124025131692032;24
700530846356045824;1621382384833;650757423337947136;"2021-04.06; 2021-04.05";2021-03.10;472416419208753152;458455019826442240;4
700533907765956608;1621383347727;650789301398896640;2021-04.07;2022-03;459962934030757888;471881798276608000;4
700536670096801792;1621394708062;650558575315369984;"2021-10.08; 2022-01";2021-10.02;196085915087540224;547956266297470976;30
700537252442353664;1621383715544;680079146734395392;2022-04;2021-10.04;433127309650685952;318132846772355072;10
700538758541434880;1621383996284;700165685019512832;"2021-03.12; 2021-04.12";"2021-05.11; 2022-01; 2021-05.04; 2021-07.04";436707505335169024;80418041682608128;32
700540703524057088;1621385583726;689246174351298560;"2021-27.14; 2022-04";2021-22.13;675882913178411008;78775680896483328;27
700541765102436352;1621384749275;700165685019512832;"2021-25.07; 2021-04.07; 2021-07.07";"2021-04.03; 2021-06.03";576453055061721088;444670394230632448;32
700542337591357440;1621385123904;699767837853577216;"2021-06.07; 2021-04.02";"2021-04.03; 2021-06.03";5;10;29
700543796290580480;1621385312099;699767837853577216;2021-04.02;"2021-15.12; 2021-05.12; 2021-09.12";8;5;29
700545136567844864;1621386052046;699810598959009792;"2021-01.11; 2021-04.11";2021-01.04;345709980629860352;699088854983999488;30
700545406358061056;1621386634241;700395628961787904;"2021-02.11; 2021-04.11";"2021-01.09; 2021-05.07";376122378264182784;459793318864220160;29
700547085862268928;1621386052415;699110076891332608;"2021-12.02; 2021-13.02; 2021-14.02; 2021-03.02; 2022-02";"2021-08.10; 2021-07.07; 2021-08.05";384844084050993152;65211504441835520;26
700548581462974464;1621386445937;700165685019512832;"2021-04.06; 2021-06.04; 2021-08.04";"2021-05.06; 2021-09.06; 2021-04.04";465248776764780544;362275829998219264;32
700549681121411072;1621386922015;699839593935073280;"2021-21.01; 2021-06.01";2021-06.11;460244106099027968;553221903880941568;24
700550378898391040;1621387060986;642595623287222272;"2021-03.04; 2022-03";2022-02;604421343756230656;319312062469656576;5
700551162985779200;1621386935369;699748336974004224;"2021-08.02; 2021-04.07";"2023-01; 2023-02; 2023-03";682467021979455488;446216483320623104;29
700552399026192384;1621387427218;650020835796574208;"2021-02.01; 2021-04.01";2021-01.12;466665794634248192;391365720933453824;4
700553751089446912;1621387784834;689246174351298560;2023-03;2021-22.02;585226204848635904;474280479252541440;27
700556747269574656;1621388352564;697179675893493760;"2021-12.02; 2021-14.02; 2021-23.02";2021-11.03;467931625850662912;697222779681980416;24
700557089558310912;1621388363652;650035037139451904;"2021-01.05; 2021-02.05";2021-01.04;334859878919061504;108527275989155840;8
700560373236994048;1621393937647;649967712667275264;2021-05.06;2022-04;78620920151162880;388425128448368640;6
700561537085034496;1621389409962;699379370220953600;"2021-11.01; 2021-08.01";2021-07.06;466124025131692032;687280521079783424;24
700562303531184128;1621389648420;691421925938929664;"2021-12.08; 2022-03";2021-12.11;338748996623286272;649741692861267968;35
700563236394725376;1621438667391;655869046838890496;2021-17.07;2022-04;488868951195906048;687008774413705216;29
700565087827619840;1621390467448;699379370220953600;2021-09.12;2021-10.01;687280521079783424;693131993885507584;24
700566430860505088;1621390576581;690974310638092288;"2021-02.02; 2021-02.05";"2021-01.08; 2021-03.05";451251786045452288;434019901435277312;4
700567076691083264;1621394778882;651700642603163648;"2021-14.12; 2021-14.01; 2021-09.01; 2021-05.08; 2021-06.08";"2021-12.01; 2021-13.01; 2021-05.01; 2021-06.01";562387062826504192;464449403826991104;25
700569335965515776;1621392081959;650020835796574208;"2021-02.06; 2021-03.01";2021-02.04;388539219682791424;391365720933453824;4
700570392502280192;1621391643358;699110076891332608;2021-07.09;2023-02;384844084050993152;436153556542681088;26
700573243496570880;1621392700583;650415851601760256;2021-02.12;"2022-05; 2022-02";443843690276843520;442767070128500736;5
700574887168782336;1621392674294;699788898749976576;"2021-01.05; 2021-10.05; 2021-09.05";"2021-01.07; 2021-04.07";587419285454888960;627004298055737344;34
700577137039581184;1621393661248;699788898749976576;"2021-04.07; 2021-07.05; 2022-01";"2021-01.10; 2021-08.10";660174971317862400;627004298055737344;34
700578528915185664;1621393669860;699478025170915328;"2021-02.08; 2021-03.08; 2023-03";"2021-01.04; 2021-06.04";7;6;24
700587156007129088;1621395539397;699110076891332608;"2021-10.12; 2023-02; 2023-03";2021-08.10;65211504441835520;561356645853999104;26
700587330876018688;1621395683875;649989550738849792;2021-01.08;"2021-01.09; 2022-03; 2023-02";452321025145696256;469035630282665984;3
700588668804460544;1621398370829;661816978809397248;2021-01.11;"2021-02.01; 2021-05.01; 2022-03";670041781198450688;375801124990541824;5
700591322301554688;1621397319948;650875351630700544;"2021-11.05; 2021-20.05";2021-11.10;663160267785445376;461774541891301376;24
700593149910794240;1621422639620;649976312798208000;2022-02;"2021-04.05; 2021-04.06; 2021-04.03; 2021-05.03";586200438651523072;445807296228880384;5
700600506254434304;1621412769025;697892398264594432;"2021-08.03; 2021-09.03";"2021-10.12; 2021-08.12";464184316482547712;428030234386771968;31
700603147713871872;1621404028682;699839593935073280;"2021-06.06; 2021-07.06; 2021-08.06";"2021-21.05; 2021-06.02; 2021-07.02";652333453446049792;467160822955634688;24
700618646132703232;1621413689500;664961577593688064;2021-01.11;"2021-03.09; 2021-06.09";574855853604270080;469275772842930176;30
700622595539685376;1621405949337;653854836231589888;2021-01.06;"2021-02.07; 2021-02.06; 2021-01.13";597419375095504896;328627276956581888;5
700638678015356928;1621407925678;698678446842290176;"2021-02.09; 2021-03.09";"2021-02.03; 2021-02.02";631480897987739648;553243046361489408;5
700661971451715584;1621413673428;664961577593688064;"2021-04.04; 2021-05.04; 2022-01";2021-01.09;574855853604270080;450293660785831936;30
700672120799162368;1621416151791;700113616136921088;"2021-01.05; 2021-10.05";"2021-02.02; 2021-05.02";77482053884854272;478691422971621376;30
700674934162165760;1621416472514;651053091176697856;"2021-02.01; 2022-05";2021-01.05;499688619552796672;488099409578422272;5
700688287672627200;1621443802477;650149086762201088;2021-02.06;"2022-03; 2022-02";401843465660473344;674025487747579904;5
700698192076943360;1621423914119;696577578613448704;"2022-03; 2021-22.05; 2022-03; 2023-03";"2021-18.08; 2021-05.08";552293960460767232;437424275352186880;30
700707381939593216;1621424294729;662038936960458752;"2021-03.04; 2021-04.04";2023-02;591517995285663744;590937059984711680;5
700714105916444672;1621483484381;697892398264594432;"2022-03; 2023-02; 2023-03";"2021-10.11; 2021-09.11";316479590363066368;467179141595131904;31
700714513367928832;1621456529711;650088540943781888;2021-02.10;"2022-02; 2022-03";591785544363589632;598526329385697280;5
700714814921580544;1621445558145;650013615092498432;2021-01.14;"2021-02.11; 2021-02.14; 2021-02.08";389896392476221440;567166976745320448;5
700721259549380608;1621436083168;654090188741505024;2021-02.09;"2022-03; 2021-03.10";460140260135792640;458040543142735872;4
700723202808193024;1621428132517;682961087833911296;"2021-11.08; 2021-03.08; 2021-04.08";"2021-06.09; 2021-07.09; 2021-08.09; 2021-09.09";607062724605726720;331614638431023104;39
700724587083661312;1621428437613;700113616136921088;"2021-01.10; 2021-06.10";2021-01.06;330090426482577408;698646213393711104;30
700728567381725184;1621429300433;692825638301663232;"2021-01.03; 2021-03.03; 2021-05.03";"2021-01.06; 2021-02.06; 2021-06.06";432193541549064192;411723892172800000;32
700732259124183040;1621432327752;697892398264594432;"2021-10.02; 2021-09.02";"2021-13.07; 2021-08.07";320413694565572608;473591790205661184;31
700733871666307072;1621432844441;699788898749976576;"2021-08.10; 2021-02.05";2021-02.11;389859297695178752;627004298055737344;34
700734251632513024;1621431712928;646391716575793152;2022-04;2021-24.04;668659932190556160;429115513193369600;24
700734333702447104;1621431028909;650558575315369984;"2021-24.08; 2021-28.09";"2021-24.12; 2021-26.12";445743841564160000;563975219400073216;30
700737082255052800;1621431394408;699519176028540928;"2021-16.05; 2021-17.05";"2021-16.09; 2021-20.09";459922334279528448;443452345242611712;21
700737464976867328;1621432434031;655479059416977408;2021-01.10;"2021-02.08; 2021-04.07; 2021-02.03";407201595550404608;209202540393267200;4
700739760074850304;1621431977882;700113616136921088;"2021-20.01; 2021-04.01; 2021-05.01";"2021-16.04; 2021-03.04; 2021-08.04";77482053884854272;532346382570741760;30
700740175306776576;1621433205157;680551982892662784;"2021-04.05; 2022-02";2021-02.09;421668500289888256;77187161803603968;5
700742756993134592;1621432706547;700113616136921088;"2021-01.10; 2021-12.06";"2021-04.01; 2021-02.04";77482053884854272;330090426482577408;30
